com.samsung.shealth.step_daily_trend,6262003,6
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
638aec8d-fa86-4565-bbee-9c9fabf8d987.binning_data.json,2022-02-28 00:02:16.178,2022-02-28 00:02:16.178,com.sec.android.app.shealth,0,4244,1.5602589,3364.5596,195.79079,PuK0nF5N0H,com.sec.android.app.shealth,638aec8d-fa86-4565-bbee-9c9fabf8d987,1645920000000,
aa90335a-cc9e-491d-a5ed-c66829f06f1a.binning_data.json,2022-03-01 00:00:02.290,2022-02-28 00:02:16.947,com.sec.android.app.shealth,102,4981,1.5007766,3887.8213,248.22002,wQNR8pXUUr,com.sec.android.app.shealth,aa90335a-cc9e-491d-a5ed-c66829f06f1a,1645920000000,
4833974e-aafd-4c9a-8197-ab337ff83b82.binning_data.json,2022-02-28 23:41:37.857,2022-02-28 00:04:11.024,com.sec.android.app.shealth,-2,12843,1.525548,10083.191,616.04724,VfS0qUERdZ,com.sec.android.app.shealth,4833974e-aafd-4c9a-8197-ab337ff83b82,1646006400000,
13cbd635-21b3-4822-9edd-b43eaf5889cd.binning_data.json,2022-03-01 00:00:01.322,2022-03-01 00:00:01.322,com.sec.android.app.shealth,0,9417,1.5622809,7454.7227,433.66483,PuK0nF5N0H,com.sec.android.app.shealth,13cbd635-21b3-4822-9edd-b43eaf5889cd,1646006400000,
7bb227e1-cac0-421d-81f5-566431cd9a73.binning_data.json,2022-03-01 00:00:02.353,2022-03-01 00:00:02.353,com.sec.android.app.shealth,102,12233,1.5075212,9564.858,592.7211,wQNR8pXUUr,com.sec.android.app.shealth,7bb227e1-cac0-421d-81f5-566431cd9a73,1646006400000,
d3c18e2b-d4ee-446a-9d74-fa24001d2b65.binning_data.json,2022-03-02 10:23:59.572,2022-03-01 00:03:29.648,com.sec.android.app.shealth,-2,6166,1.533442,4864.0986,295.46573,VfS0qUERdZ,com.sec.android.app.shealth,d3c18e2b-d4ee-446a-9d74-fa24001d2b65,1646092800000,
dcafef8b-c366-4be5-8dbd-fcb56bd86327.binning_data.json,2022-03-02 00:00:02.190,2022-03-02 00:00:02.190,com.sec.android.app.shealth,0,4874,1.5612156,3883.1843,224.3762,PuK0nF5N0H,com.sec.android.app.shealth,dcafef8b-c366-4be5-8dbd-fcb56bd86327,1646092800000,
c9de62d7-7ab2-40c2-a149-f59b951e4e04.binning_data.json,2022-03-03 00:00:02.299,2022-03-02 00:00:03.239,com.sec.android.app.shealth,102,5629,1.535691,4421.73,279.89,wQNR8pXUUr,com.sec.android.app.shealth,c9de62d7-7ab2-40c2-a149-f59b951e4e04,1646092800000,
eb400e58-54fe-4798-a9b8-82a0b3b24e38.binning_data.json,2022-03-03 08:26:08.665,2022-03-02 00:50:16.717,com.sec.android.app.shealth,-2,10606,1.5065174,8320.502,494.74817,VfS0qUERdZ,com.sec.android.app.shealth,eb400e58-54fe-4798-a9b8-82a0b3b24e38,1646179200000,
d19fb49a-b3c3-4e88-9c14-e769c4e2ea5d.binning_data.json,2022-03-03 00:00:39.111,2022-03-03 00:00:01.270,com.sec.android.app.shealth,0,7966,1.5239011,6284.0806,367.59454,PuK0nF5N0H,com.sec.android.app.shealth,d19fb49a-b3c3-4e88-9c14-e769c4e2ea5d,1646179200000,
4ef57947-d6d9-41bc-9c9a-7400c33ceb35.binning_data.json,2022-03-03 00:00:02.346,2022-03-03 00:00:02.346,com.sec.android.app.shealth,102,9706,1.484038,7564.9487,461.94986,wQNR8pXUUr,com.sec.android.app.shealth,4ef57947-d6d9-41bc-9c9a-7400c33ceb35,1646179200000,
62d5aa9f-4fbe-4a95-8df2-e7742f36035a.binning_data.json,2022-03-04 08:41:43.721,2022-03-03 00:04:20.987,com.sec.android.app.shealth,-2,2916,1.372013,2247.9048,137.73225,VfS0qUERdZ,com.sec.android.app.shealth,62d5aa9f-4fbe-4a95-8df2-e7742f36035a,1646265600000,
cb92939c-4d4e-4632-872c-63ce199efc0a.binning_data.json,2022-03-04 00:00:01.158,2022-03-04 00:00:01.158,com.sec.android.app.shealth,0,2471,1.374279,1918.7003,115.05244,PuK0nF5N0H,com.sec.android.app.shealth,cb92939c-4d4e-4632-872c-63ce199efc0a,1646265600000,
23605aaf-62db-42ea-97f8-b3a82091abca.binning_data.json,2022-03-05 00:00:02.138,2022-03-04 00:00:02.121,com.sec.android.app.shealth,102,2314,1.3553681,1761.7302,114.57998,wQNR8pXUUr,com.sec.android.app.shealth,23605aaf-62db-42ea-97f8-b3a82091abca,1646265600000,
db036b18-427a-4003-b111-5ba3044bb528.binning_data.json,2022-03-05 09:59:47.791,2022-03-04 06:13:55.234,com.sec.android.app.shealth,-2,6243,1.5004456,4879.477,300.04886,VfS0qUERdZ,com.sec.android.app.shealth,db036b18-427a-4003-b111-5ba3044bb528,1646352000000,
76b28481-80e2-491c-804f-99bd523b5772.binning_data.json,2022-03-05 00:00:01.083,2022-03-05 00:00:01.083,com.sec.android.app.shealth,0,4987,1.5158567,3926.2334,230.06216,PuK0nF5N0H,com.sec.android.app.shealth,76b28481-80e2-491c-804f-99bd523b5772,1646352000000,
ea153e7e-e95d-4ca1-994d-487bd3fc340c.binning_data.json,2022-03-06 00:00:02.305,2022-03-05 00:00:02.149,com.sec.android.app.shealth,102,5731,1.4849598,4464.2593,286.09988,wQNR8pXUUr,com.sec.android.app.shealth,ea153e7e-e95d-4ca1-994d-487bd3fc340c,1646352000000,
b994cb84-fd65-4e16-ba2a-25c7ccb6bc26.binning_data.json,2022-03-06 09:21:08.569,2022-03-05 00:10:21.555,com.sec.android.app.shealth,-2,4222,1.4364748,3276.1287,201.27327,VfS0qUERdZ,com.sec.android.app.shealth,b994cb84-fd65-4e16-ba2a-25c7ccb6bc26,1646438400000,
2ff203a9-7ba1-4476-b668-1c0ab634fbb1.binning_data.json,2022-03-06 00:00:01.316,2022-03-06 00:00:01.316,com.sec.android.app.shealth,0,3564,1.4437166,2788.795,164.87033,PuK0nF5N0H,com.sec.android.app.shealth,2ff203a9-7ba1-4476-b668-1c0ab634fbb1,1646438400000,
4cc4fd7c-415f-4fef-a5de-7271594d927d.binning_data.json,2022-03-07 00:00:01.970,2022-03-06 00:00:02.312,com.sec.android.app.shealth,102,3871,1.4266794,2989.44,188.9,wQNR8pXUUr,com.sec.android.app.shealth,4cc4fd7c-415f-4fef-a5de-7271594d927d,1646438400000,
a91abc95-d386-4984-9f16-bc8b5bc140f0.binning_data.json,2022-03-07 09:15:49.660,2022-03-06 00:40:25.483,com.sec.android.app.shealth,-2,5146,1.5131875,4029.6643,246.4942,VfS0qUERdZ,com.sec.android.app.shealth,a91abc95-d386-4984-9f16-bc8b5bc140f0,1646524800000,
304ef773-ce30-4d11-b54d-4af1e76e3cab.binning_data.json,2022-03-07 00:00:11.248,2022-03-07 00:00:01.038,com.sec.android.app.shealth,0,3951,1.5324197,3123.079,182.93298,PuK0nF5N0H,com.sec.android.app.shealth,304ef773-ce30-4d11-b54d-4af1e76e3cab,1646524800000,
68c533a4-d10f-435c-84eb-2a7d881fe83d.binning_data.json,2022-03-08 00:00:02.002,2022-03-07 00:00:01.980,com.sec.android.app.shealth,102,4832,1.488595,3760.9531,244.2414,wQNR8pXUUr,com.sec.android.app.shealth,68c533a4-d10f-435c-84eb-2a7d881fe83d,1646524800000,
acddbc0f-db27-4d65-90a4-de6976a7749e.binning_data.json,2022-03-08 04:45:03.992,2022-03-07 00:03:16.271,com.sec.android.app.shealth,-2,5695,1.5141829,4482.7114,270.73795,VfS0qUERdZ,com.sec.android.app.shealth,acddbc0f-db27-4d65-90a4-de6976a7749e,1646611200000,
35de184c-8a82-4ebe-8ca0-a51a7ac6ca3b.binning_data.json,2022-03-08 00:00:01.045,2022-03-08 00:00:01.045,com.sec.android.app.shealth,0,4607,1.5564345,3663.3652,213.40283,PuK0nF5N0H,com.sec.android.app.shealth,35de184c-8a82-4ebe-8ca0-a51a7ac6ca3b,1646611200000,
fe1f1780-df49-430f-bb9b-5dff09d797f7.binning_data.json,2022-03-09 00:00:02.107,2022-03-08 00:00:02.006,com.sec.android.app.shealth,102,5264,1.5136348,4122.4624,261.66064,wQNR8pXUUr,com.sec.android.app.shealth,fe1f1780-df49-430f-bb9b-5dff09d797f7,1646611200000,
b9d2d7cd-83d9-4f63-8312-855bed7a1748.binning_data.json,2022-03-08 22:35:22.293,2022-03-08 04:45:03.736,com.sec.android.app.shealth,-2,5703,1.509261,4488.139,269.5241,VfS0qUERdZ,com.sec.android.app.shealth,b9d2d7cd-83d9-4f63-8312-855bed7a1748,1646697600000,
acebcd11-f26d-442b-935b-18e49d72a1b1.binning_data.json,2022-03-09 00:00:01.205,2022-03-09 00:00:01.205,com.sec.android.app.shealth,0,5082,1.5325016,4033.0615,235.54706,PuK0nF5N0H,com.sec.android.app.shealth,acebcd11-f26d-442b-935b-18e49d72a1b1,1646697600000,
c6046a5b-4ea4-4506-9d15-d5fffedc55e4.binning_data.json,2022-03-10 00:00:04.971,2022-03-09 00:00:02.121,com.sec.android.app.shealth,102,5022,1.4874451,3912.68,251.83,wQNR8pXUUr,com.sec.android.app.shealth,c6046a5b-4ea4-4506-9d15-d5fffedc55e4,1646697600000,
b2c5da67-4819-46b1-a949-46b6259eb348.binning_data.json,2022-03-10 00:06:56.180,2022-03-09 08:55:52.752,com.sec.android.app.shealth,-2,5723,1.4983847,4498.171,271.86877,VfS0qUERdZ,com.sec.android.app.shealth,b2c5da67-4819-46b1-a949-46b6259eb348,1646784000000,
0be9b07f-0b90-4372-9123-b87164eb1da7.binning_data.json,2022-03-10 00:00:01.077,2022-03-10 00:00:01.077,com.sec.android.app.shealth,0,4913,1.5397677,3891.2285,226.07751,PuK0nF5N0H,com.sec.android.app.shealth,0be9b07f-0b90-4372-9123-b87164eb1da7,1646784000000,
20d531bf-6281-4266-b55f-4af2802575fb.binning_data.json,2022-03-11 00:00:02.050,2022-03-10 00:00:04.979,com.sec.android.app.shealth,102,5164,1.5088876,4040.1392,254.68997,wQNR8pXUUr,com.sec.android.app.shealth,20d531bf-6281-4266-b55f-4af2802575fb,1646784000000,
e4ddbeed-7540-4fce-8a86-76f890a4015b.binning_data.json,2022-03-11 08:25:29.733,2022-03-10 00:48:33.298,com.sec.android.app.shealth,-2,6787,1.5136977,5295.557,313.38525,VfS0qUERdZ,com.sec.android.app.shealth,e4ddbeed-7540-4fce-8a86-76f890a4015b,1646870400000,
d0c07ca8-a1a6-400f-a918-88aee7ad6cd5.binning_data.json,2022-03-11 00:00:01.131,2022-03-11 00:00:01.131,com.sec.android.app.shealth,0,5846,1.5728153,4628.2305,269.40527,PuK0nF5N0H,com.sec.android.app.shealth,d0c07ca8-a1a6-400f-a918-88aee7ad6cd5,1646870400000,
9530b13c-9e66-4412-9a74-6e93fcdd5e83.binning_data.json,2022-03-12 00:00:02.173,2022-03-11 00:00:02.067,com.sec.android.app.shealth,102,4893,1.4318436,3732.6404,226.92235,wQNR8pXUUr,com.sec.android.app.shealth,9530b13c-9e66-4412-9a74-6e93fcdd5e83,1646870400000,
2dcc6ff3-6fb0-4daa-8c61-963abd5ad32f.binning_data.json,2022-03-12 03:42:35.414,2022-03-11 00:33:42.384,com.sec.android.app.shealth,-2,4671,1.306099,3475.703,212.3035,VfS0qUERdZ,com.sec.android.app.shealth,2dcc6ff3-6fb0-4daa-8c61-963abd5ad32f,1646956800000,
16781ea5-01b5-499e-9e21-8c51b78f85fa.binning_data.json,2022-03-12 00:00:01.027,2022-03-12 00:00:01.027,com.sec.android.app.shealth,0,3964,1.3699352,3051.8271,183.91524,PuK0nF5N0H,com.sec.android.app.shealth,16781ea5-01b5-499e-9e21-8c51b78f85fa,1646956800000,
a6e32dd6-3d0b-40e3-9b49-664b24c1b657.binning_data.json,2022-03-13 00:00:02.061,2022-03-12 00:00:02.184,com.sec.android.app.shealth,102,3809,1.2130681,2665.9895,162.65,wQNR8pXUUr,com.sec.android.app.shealth,a6e32dd6-3d0b-40e3-9b49-664b24c1b657,1646956800000,
46313ee8-0072-48d9-9e81-c13e41cdcaeb.binning_data.json,2022-03-13 09:53:52.430,2022-03-12 00:14:42.152,com.sec.android.app.shealth,-2,8855,1.3876257,6656.202,398.3568,VfS0qUERdZ,com.sec.android.app.shealth,46313ee8-0072-48d9-9e81-c13e41cdcaeb,1647043200000,
a08a9db5-8976-47c6-b11f-60fd46f7fc29.binning_data.json,2022-03-13 00:00:01.131,2022-03-13 00:00:01.131,com.sec.android.app.shealth,0,7873,1.4614747,6142.3716,363.6421,PuK0nF5N0H,com.sec.android.app.shealth,a08a9db5-8976-47c6-b11f-60fd46f7fc29,1647043200000,
ddbc9fc8-435c-43f0-9aa2-440c3c12d249.binning_data.json,2022-03-14 00:00:03.011,2022-03-13 00:00:02.097,com.sec.android.app.shealth,102,8317,1.3071338,5940.76,356.92,wQNR8pXUUr,com.sec.android.app.shealth,ddbc9fc8-435c-43f0-9aa2-440c3c12d249,1647043200000,
8d2fb978-07ec-4b19-9761-e61f11d96231.binning_data.json,2022-03-13 23:35:01.967,2022-03-13 00:23:40.579,com.sec.android.app.shealth,-2,12367,1.4925044,9416.757,561.4373,VfS0qUERdZ,com.sec.android.app.shealth,8d2fb978-07ec-4b19-9761-e61f11d96231,1647129600000,
8b84fd20-d4ee-4fcf-9607-e3e3e5d90fec.binning_data.json,2022-03-14 00:00:02.007,2022-03-14 00:00:02.007,com.sec.android.app.shealth,0,10443,1.5771654,8271.987,480.2339,PuK0nF5N0H,com.sec.android.app.shealth,8b84fd20-d4ee-4fcf-9607-e3e3e5d90fec,1647129600000,
c61821c8-2e64-4186-9814-8366cb5f68cb.binning_data.json,2022-03-14 00:00:03.020,2022-03-14 00:00:03.020,com.sec.android.app.shealth,102,11854,1.400174,8644.712,520.51166,wQNR8pXUUr,com.sec.android.app.shealth,c61821c8-2e64-4186-9814-8366cb5f68cb,1647129600000,
1e27b50f-9ac4-49a6-b086-2d899cb59a6b.binning_data.json,2022-03-15 11:06:06.267,2022-03-14 01:05:21.323,com.sec.android.app.shealth,-2,5724,1.4362366,4334.8115,261.38766,VfS0qUERdZ,com.sec.android.app.shealth,1e27b50f-9ac4-49a6-b086-2d899cb59a6b,1647216000000,
3fa6b87a-1881-4a93-8c2a-bb4732ea4bf7.binning_data.json,2022-03-15 00:00:01.192,2022-03-15 00:00:01.192,com.sec.android.app.shealth,0,4348,1.4855129,3423.9492,200.53809,PuK0nF5N0H,com.sec.android.app.shealth,3fa6b87a-1881-4a93-8c2a-bb4732ea4bf7,1647216000000,
93a2e132-5a88-4ea0-8391-bf9069d956a3.binning_data.json,2022-03-16 00:00:02.188,2022-03-15 00:00:02.151,com.sec.android.app.shealth,102,5176,1.3761747,3767.52,233.62,wQNR8pXUUr,com.sec.android.app.shealth,93a2e132-5a88-4ea0-8391-bf9069d956a3,1647216000000,
6ba630ed-76e9-4580-a25a-4ef2bf018fb5.binning_data.json,2022-03-16 09:53:30.071,2022-03-15 01:37:27.208,com.sec.android.app.shealth,-2,7777,1.7631067,6342.7847,497.33023,VfS0qUERdZ,com.sec.android.app.shealth,6ba630ed-76e9-4580-a25a-4ef2bf018fb5,1647302400000,
630c9ef6-01bc-441c-835e-580ec1853ded.binning_data.json,2022-03-16 00:00:01.131,2022-03-16 00:00:01.131,com.sec.android.app.shealth,0,2948,1.4279115,2290.0488,136.41418,PuK0nF5N0H,com.sec.android.app.shealth,630c9ef6-01bc-441c-835e-580ec1853ded,1647302400000,
596e45a0-ccab-41cd-b88a-a35a002d8528.binning_data.json,2022-03-17 00:00:35.615,2022-03-16 00:00:02.188,com.sec.android.app.shealth,102,7525,1.7409921,6051.6826,480.25174,wQNR8pXUUr,com.sec.android.app.shealth,596e45a0-ccab-41cd-b88a-a35a002d8528,1647302400000,
21a1e2b4-1bb5-4828-a738-16c8c22c64a4.binning_data.json,2022-03-16 23:42:07.380,2022-03-16 00:25:53.305,com.sec.android.app.shealth,-2,5055,1.4383178,3833.228,229.79866,VfS0qUERdZ,com.sec.android.app.shealth,21a1e2b4-1bb5-4828-a738-16c8c22c64a4,1647388800000,
1cb57c02-429b-4633-9510-4ca6ec6f32a4.binning_data.json,2022-03-17 00:00:15.052,2022-03-17 00:00:15.052,com.sec.android.app.shealth,0,3952,1.5038579,3115.1094,182.39307,PuK0nF5N0H,com.sec.android.app.shealth,1cb57c02-429b-4633-9510-4ca6ec6f32a4,1647388800000,
40d1160d-a560-4094-aa26-7b5a61bde3a5.binning_data.json,2022-03-17 00:00:35.654,2022-03-17 00:00:35.654,com.sec.android.app.shealth,102,4504,1.3827778,3286.6682,195.81984,wQNR8pXUUr,com.sec.android.app.shealth,40d1160d-a560-4094-aa26-7b5a61bde3a5,1647388800000,
3ba97f7a-1bb8-4bfb-ac47-d22930b0ea96.binning_data.json,2022-03-18 00:15:03.602,2022-03-17 00:57:20.417,com.sec.android.app.shealth,-2,11433,1.7332622,9231.724,667.92523,VfS0qUERdZ,com.sec.android.app.shealth,3ba97f7a-1bb8-4bfb-ac47-d22930b0ea96,1647475200000,
3a6c964c-4cbb-4d5c-bed6-9043fc60482c.binning_data.json,2022-03-18 00:09:18.602,2022-03-18 00:00:01.229,com.sec.android.app.shealth,0,5951,1.5001602,4678.619,275.10645,PuK0nF5N0H,com.sec.android.app.shealth,3a6c964c-4cbb-4d5c-bed6-9043fc60482c,1647475200000,
b632eed6-79b4-43b7-8c89-99bd8be04359.binning_data.json,2022-03-19 00:00:03.175,2022-03-18 00:00:02.358,com.sec.android.app.shealth,102,10776,1.6773528,8495.862,634.7834,wQNR8pXUUr,com.sec.android.app.shealth,b632eed6-79b4-43b7-8c89-99bd8be04359,1647475200000,
27ee1c07-29dd-46f7-9a8f-beefd03e9ec1.binning_data.json,2022-03-19 10:49:16.418,2022-03-18 00:09:18.087,com.sec.android.app.shealth,-2,3470,1.3609626,2590.7195,155.26648,VfS0qUERdZ,com.sec.android.app.shealth,27ee1c07-29dd-46f7-9a8f-beefd03e9ec1,1647561600000,
6fdf3ed0-ea72-4082-96b6-57b639358171.binning_data.json,2022-03-19 00:00:02.134,2022-03-18 00:09:18.612,com.sec.android.app.shealth,0,3030,1.4094142,2357.5645,141.02832,PuK0nF5N0H,com.sec.android.app.shealth,6fdf3ed0-ea72-4082-96b6-57b639358171,1647561600000,
705304c9-1c1e-459c-9162-a1300720e511.binning_data.json,2022-03-20 00:00:02.282,2022-03-19 00:00:03.176,com.sec.android.app.shealth,102,2886,1.3227513,2079.2,122.74,wQNR8pXUUr,com.sec.android.app.shealth,705304c9-1c1e-459c-9162-a1300720e511,1647561600000,
13e6f777-3674-4daa-bcf7-59dbe7af21eb.binning_data.json,2022-03-20 09:45:36.453,2022-03-19 00:32:43.908,com.sec.android.app.shealth,-2,12876,1.4822949,9831.999,582.4556,VfS0qUERdZ,com.sec.android.app.shealth,13e6f777-3674-4daa-bcf7-59dbe7af21eb,1647648000000,
e2f58ab0-ba2c-4891-bb29-e4f0daca9373.binning_data.json,2022-03-20 00:00:01.399,2022-03-20 00:00:01.399,com.sec.android.app.shealth,0,10505,1.5845346,8338.3125,483.41492,PuK0nF5N0H,com.sec.android.app.shealth,e2f58ab0-ba2c-4891-bb29-e4f0daca9373,1647648000000,
c1e0a5ff-b341-4298-bd3c-6e5aaf3ef7aa.binning_data.json,2022-03-21 00:01:12.135,2022-03-20 00:00:02.344,com.sec.android.app.shealth,102,12353,1.3999592,9047.2,546.37,wQNR8pXUUr,com.sec.android.app.shealth,c1e0a5ff-b341-4298-bd3c-6e5aaf3ef7aa,1647648000000,
640bf4f2-2ed8-433c-8306-be11530713a8.binning_data.json,2022-03-27 00:01:21.010,2022-03-20 00:08:28.158,com.sec.android.app.shealth,-2,6720,1.4793307,5135.746,320.61667,VfS0qUERdZ,com.sec.android.app.shealth,640bf4f2-2ed8-433c-8306-be11530713a8,1647734400000,
3c45882f-0496-44a3-8eb6-67076b1f3151.binning_data.json,2022-03-21 00:00:41.259,2022-03-21 00:00:41.259,com.sec.android.app.shealth,0,5196,1.543877,4102.571,244.62007,PuK0nF5N0H,com.sec.android.app.shealth,3c45882f-0496-44a3-8eb6-67076b1f3151,1647734400000,
c8a3af27-04ce-4b24-94ab-08f4e6a7bbfb.binning_data.json,2022-03-22 00:00:02.170,2022-03-21 00:01:12.149,com.sec.android.app.shealth,102,6278,1.4088115,4608.83,301.97,wQNR8pXUUr,com.sec.android.app.shealth,c8a3af27-04ce-4b24-94ab-08f4e6a7bbfb,1647734400000,
4ee3ddcf-822e-4e86-ae65-f46e3f30ea08.binning_data.json,2022-03-27 23:00:03.963,2022-03-21 00:04:37.874,com.sec.android.app.shealth,-2,10198,1.7063571,8222.755,620.6117,VfS0qUERdZ,com.sec.android.app.shealth,4ee3ddcf-822e-4e86-ae65-f46e3f30ea08,1647820800000,
06210c6b-da5f-4d30-a88f-d158afebe917.binning_data.json,2022-03-22 00:00:01.200,2022-03-22 00:00:01.200,com.sec.android.app.shealth,0,4853,1.5074493,3837.6965,229.48851,PuK0nF5N0H,com.sec.android.app.shealth,06210c6b-da5f-4d30-a88f-d158afebe917,1647820800000,
50cbe012-811d-42ea-a039-7f8831bc67de.binning_data.json,2022-03-23 00:02:25.813,2022-03-22 00:00:02.197,com.sec.android.app.shealth,102,9734,1.6925799,7728.02,593.5374,wQNR8pXUUr,com.sec.android.app.shealth,50cbe012-811d-42ea-a039-7f8831bc67de,1647820800000,
77d4b8db-4ccb-4b44-ad70-ea8896878517.binning_data.json,2022-03-28 23:00:04.378,2022-03-22 00:13:10.904,com.sec.android.app.shealth,-2,13889,1.3654269,10384.645,648.7627,VfS0qUERdZ,com.sec.android.app.shealth,77d4b8db-4ccb-4b44-ad70-ea8896878517,1647907200000,
363431eb-21b7-45ff-805d-956506ba17fa.binning_data.json,2022-03-23 00:02:25.042,2022-03-23 00:02:25.042,com.sec.android.app.shealth,0,12561,1.4187537,9732.52,594.85187,PuK0nF5N0H,com.sec.android.app.shealth,363431eb-21b7-45ff-805d-956506ba17fa,1647907200000,
9eb6a735-c102-43fe-b48c-876c9e2f677d.binning_data.json,2022-03-23 00:02:25.817,2022-03-23 00:02:25.817,com.sec.android.app.shealth,102,13196,1.2874967,9407.706,598.2705,wQNR8pXUUr,com.sec.android.app.shealth,9eb6a735-c102-43fe-b48c-876c9e2f677d,1647907200000,
80f5071d-4532-4012-80fc-e9de6f1f47ec.binning_data.json,2022-03-29 23:00:04.325,2022-03-23 01:36:37.448,com.sec.android.app.shealth,-2,7674,1.4449221,5806.7695,353.22772,VfS0qUERdZ,com.sec.android.app.shealth,80f5071d-4532-4012-80fc-e9de6f1f47ec,1647993600000,
c2272594-fbeb-46e8-9fa9-ee6754c60e04.binning_data.json,2022-03-24 00:00:17.236,2022-03-24 00:00:17.236,com.sec.android.app.shealth,0,6433,1.5153887,5057.615,303.64697,PuK0nF5N0H,com.sec.android.app.shealth,c2272594-fbeb-46e8-9fa9-ee6754c60e04,1647993600000,
9a32a565-33ce-4872-a0dd-fd48b48e23bd.binning_data.json,2022-03-25 00:00:02.754,2022-03-24 00:00:38.793,com.sec.android.app.shealth,102,7094,1.3657228,5136.9697,316.68024,wQNR8pXUUr,com.sec.android.app.shealth,9a32a565-33ce-4872-a0dd-fd48b48e23bd,1647993600000,
c22e7d56-75e8-42c7-a7dc-42701f07a0eb.binning_data.json,2022-03-30 23:38:07.497,2022-03-24 01:09:15.620,com.sec.android.app.shealth,-2,2301,1.4253255,1739.5553,107.246994,VfS0qUERdZ,com.sec.android.app.shealth,c22e7d56-75e8-42c7-a7dc-42701f07a0eb,1648080000000,
cb52d77e-0f7c-4dda-80f5-60a8cdf5b212.binning_data.json,2022-03-25 00:00:01.366,2022-03-25 00:00:01.366,com.sec.android.app.shealth,0,1715,1.4025041,1328.8691,81.452515,PuK0nF5N0H,com.sec.android.app.shealth,cb52d77e-0f7c-4dda-80f5-60a8cdf5b212,1648080000000,
0204c1a6-e22a-4bd8-80a3-346a4a20c1a6.binning_data.json,2022-03-26 00:00:02.436,2022-03-25 00:00:02.752,com.sec.android.app.shealth,102,2006,1.3429301,1452.7772,88.60014,wQNR8pXUUr,com.sec.android.app.shealth,0204c1a6-e22a-4bd8-80a3-346a4a20c1a6,1648080000000,
d77a3aa6-8664-4dcf-b8d1-987abcfd9a16.binning_data.json,2022-03-31 23:00:03.824,2022-03-25 00:26:02.390,com.sec.android.app.shealth,-2,15890,1.4957373,12163.471,726.79,VfS0qUERdZ,com.sec.android.app.shealth,d77a3aa6-8664-4dcf-b8d1-987abcfd9a16,1648166400000,
406fcf1a-87a1-4acb-95d9-d4080afcee37.binning_data.json,2022-03-26 00:00:01.376,2022-03-26 00:00:01.376,com.sec.android.app.shealth,0,13550,1.5686346,10727.5205,631.0687,PuK0nF5N0H,com.sec.android.app.shealth,406fcf1a-87a1-4acb-95d9-d4080afcee37,1648166400000,
9d05976c-e4fc-41b8-9940-140fb579ca52.binning_data.json,2022-03-26 00:00:02.440,2022-03-26 00:00:02.440,com.sec.android.app.shealth,102,13419,1.3869574,9740.738,589.9407,wQNR8pXUUr,com.sec.android.app.shealth,9d05976c-e4fc-41b8-9940-140fb579ca52,1648166400000,
164c88cd-2d7a-4361-b977-93b1a657de50.binning_data.json,2022-04-01 23:00:03.722,2022-03-26 00:02:01.081,com.sec.android.app.shealth,-2,10684,1.8113918,8799.88,664.75385,VfS0qUERdZ,com.sec.android.app.shealth,164c88cd-2d7a-4361-b977-93b1a657de50,1648252800000,
09543832-03e8-4286-b5bc-073b865a6ace.binning_data.json,2022-03-27 00:00:18.195,2022-03-27 00:00:18.195,com.sec.android.app.shealth,0,4389,1.5504619,3462.1367,204.51709,PuK0nF5N0H,com.sec.android.app.shealth,09543832-03e8-4286-b5bc-073b865a6ace,1648252800000,
bf64fcdd-0341-4472-a5b7-eb4786ecde44.binning_data.json,2022-03-27 23:00:02.526,2022-03-27 00:00:38.844,com.sec.android.app.shealth,102,9568,1.8073171,7789.1704,606.8709,wQNR8pXUUr,com.sec.android.app.shealth,bf64fcdd-0341-4472-a5b7-eb4786ecde44,1648252800000,
562f861e-f825-496a-b4b5-2a22f5e7891a.binning_data.json,2022-03-28 09:51:05.690,2022-03-27 01:11:06.777,com.sec.android.app.shealth,-2,5708,1.4818053,4328.9277,259.8031,VfS0qUERdZ,com.sec.android.app.shealth,562f861e-f825-496a-b4b5-2a22f5e7891a,1648339200000,
9050fa02-a37c-46c5-903f-546e59ecb273.binning_data.json,2022-03-27 23:00:01.440,2022-03-27 23:00:01.440,com.sec.android.app.shealth,0,4088,1.5697359,3238.7588,190.30103,PuK0nF5N0H,com.sec.android.app.shealth,9050fa02-a37c-46c5-903f-546e59ecb273,1648339200000,
2bd86775-7d91-47aa-bb35-63552dc44798.binning_data.json,2022-03-28 23:00:02.559,2022-03-27 23:00:02.532,com.sec.android.app.shealth,102,5206,1.4131653,3800.6973,228.80031,wQNR8pXUUr,com.sec.android.app.shealth,2bd86775-7d91-47aa-bb35-63552dc44798,1648339200000,
295ea81c-f659-46e5-b2d8-fbc199b3e3a2.binning_data.json,2022-03-28 23:45:06.003,2022-03-27 23:19:48.322,com.sec.android.app.shealth,-2,7940,1.7731833,6619.6724,498.78937,VfS0qUERdZ,com.sec.android.app.shealth,295ea81c-f659-46e5-b2d8-fbc199b3e3a2,1648425600000,
e5c110dc-f29e-4900-a0c3-ebabdb04f125.binning_data.json,2022-03-28 23:00:01.368,2022-03-28 23:00:01.368,com.sec.android.app.shealth,0,3013,1.4448851,2352.6875,141.54004,PuK0nF5N0H,com.sec.android.app.shealth,e5c110dc-f29e-4900-a0c3-ebabdb04f125,1648425600000,
